RAAA#,Name,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM,cow,bull,higher_count,lower_count,combined_count,PROS_pct,CED_pct,Milk_pct,WW_pct,YW_pct,ADG_pct,HPG_pct,CEM_pct,Marb_pct,STAY_pct,CW_pct,REA_pct,HB_pct,GM_pct,BW_pct,DMI_pct,ME_pct,YG_pct,FAT_pct,pair_score
PM46,HHOLL N41 - LSF SRR PRESIDENT 8177F,163,15,-4.2,66,98,0.2,0.74,31,-6,12,9,19,0.75,-0.07,21,0.28,-0.01,97,67,N41 , 8177F,7,4,11,1.1501106398763596,0.0,0.7586132553193656,-0.7373248203867488,-0.8333615008795396,-0.9308108330389733,-0.6614378277661476,0.0,1.3397791888267476,0.5951956884442118,-0.6253448655739899,0.4266619896757816,0.896029181697798,0.6402420713370138,1.1336987759193853,-1.011436686276838,1.0017214679638937,1.1862137939746378,1.4381174563233068,17.55201013606941
PM47,HHOLL N79 - LSF SRR PRESIDENT 8177F,158,13,-3.1,68,107,0.25,0.81,28,-3,12,8,18,0.73,-0.01,22,0.2,0.0,87,70,N79 , 8177F,5,3,8,1.016376844541899,-1.0836021171938977,-0.3793066276596828,-0.526660585990535,-0.3921701180609598,-0.3490540623896152,-0.6614378277661476,-0.9972640167606985,1.2121811708432477,0.2975978442221059,-0.5471767573772413,-0.711103316126302,0.5641665218097246,0.9603631070055207,0.0944748979932822,-1.2398256154361245,0.25043036699097343,0.29655344849365944,-0.0,5.722157450568007
PM48,HHOLL N45 - LSF SRR PRESIDENT 8177F,147,18,-5.1,63,97,0.21,0.7,29,-6,12,10,18,0.7,-0.03,16,0.21,0.0,86,61,N45 , 8177F,6,3,9,0.7221624948060862,1.6254031757908463,0.0,-1.05332117198107,-0.8823827656371598,-0.8144594789091018,-0.6614378277661476,0.9972640167606985,1.0207841438679979,0.2975978442221059,-1.0161854065577338,-0.5688826529010418,0.5309802558209173,0.0,1.983972857858924,-0.8809287267572459,1.0017214679638937,0.5931068969873189,-0.0,13.675948680273827
PM49,HHOLL N102 - LSF SRR PRESIDENT 8177F,159,15,-3.8,66,101,0.22,0.86,25,-5,13,9,19,0.72,-0.06,15,0.25,0.0,99,60,N102 , 8177F,4,3,7,1.0431236036087912,0.0,-1.5172265106387313,-0.7373248203867488,-0.6862977066066798,-0.69810812477923,0.0,0.0,1.1483821618514978,0.5951956884442118,-1.0943535147544825,0.0,0.9624017136754125,-0.10670701188950231,0.7557991839462567,-1.402960564835614,0.7512911009729203,1.0379370697278079,-0.0,7.762963531832623
PM1,HHOLLL10 - LSF SRR PRESIDENT 8177F,159,14,-2.7,56,80,0.15,0.34,26,-10,11,8,23,0.55,-0.05,12,0.13,-0.01,115,44,L10 , 8177F,4,4,8,1.0431236036087912,-0.5418010585969488,-1.1379198829790484,-1.7906459923678189,-1.7157442665166995,-1.5125676036883315,-1.3228756555322951,-0.9972640167606985,0.06379900899174995,1.7855870653326353,-1.3288578393447286,-1.7066479587031251,1.4933819694963297,-1.8140192021215393,-0.28342469397984615,0.2936429089190819,2.0034429359277874,0.8896603454809785,1.4381174563233068,4.341281723633365
PM2,C16 - LSF SRR PRESIDENT 8177F,156,14,-3.0,62,88,0.16,0.47,27,-8,11,8,23,0.52,-0.05,13,0.12,-0.01,116,39,C16 , 8177F,3,3,6,0.962883326408115,-0.5418010585969488,-0.7586132553193656,-1.158653289179177,-1.3235741484557395,-1.3962162495584598,-1.3228756555322951,-0.9972640167606985,-0.1275980179834999,1.7855870653326353,-1.2506897311479799,-1.8488686219283854,1.526568235485137,-2.3475542615690506,-0.0,-0.13050795951959193,1.5025822019458406,0.8896603454809785,1.4381174563233068,1.8713955549438062
PM3,C19 - LSF SRR PRESIDENT 8177F,148,14,-2.9,65,92,0.17,0.62,31,-7,11,8,22,0.52,-0.05,15,0.14,-0.01,108,39,C19 , 8177F,4,3,7,0.7489092538729782,-0.5418010585969488,0.7586132553193656,-0.8426569375848559,-1.1274890894252596,-1.2798648954285883,-1.3228756555322951,-0.9972640167606985,-0.1275980179834999,1.4879892211105297,-1.0943535147544825,-1.5644272954778644,1.2610781075746786,-2.3475542615690506,-0.0944748979932822,-0.619912807718062,1.252151834954867,0.8896603454809785,1.4381174563233068,3.5904195100184
PM4,C66 - LSF SRR PRESIDENT 8177F,139,15,-3.6,62,88,0.17,0.54,27,-8,11,8,21,0.53,-0.05,12,0.11,-0.01,100,39,C66 , 8177F,3,4,7,0.5081884222709495,0.0,-0.7586132553193656,-1.158653289179177,-1.3235741484557395,-1.2798648954285883,-1.3228756555322951,-0.9972640167606985,-0.06379900899174995,1.1903913768884236,-1.3288578393447286,-1.9910892851536461,0.99558797966422,-2.3475542615690506,0.5668493879596926,-0.3588968886788782,1.5025822019458406,0.8896603454809785,1.4381174563233068,2.401448344936952
PM5,C14 - LSF SRR PRESIDENT 8177F,150,14,-3.0,61,88,0.17,0.38,24,-8,10,8,22,0.53,-0.05,13,0.14,-0.01,106,44,C14 , 8177F,3,4,7,0.8024027720067625,-0.5418010585969488,-1.8965331382984143,-1.2639854063772837,-1.3235741484557395,-1.2798648954285883,-1.9843134832984428,-0.9972640167606985,-0.06379900899174995,1.4879892211105297,-1.2506897311479799,-1.5644272954778644,1.194705575597064,-1.8140192021215393,-0.0,0.16313494939949,1.5025822019458406,0.8896603454809785,1.4381174563233068,1.5212003850267592
PM6,C28 - LSF SRR PRESIDENT 8177F,154,16,-3.6,60,87,0.16,0.53,30,-6,10,9,22,0.53,-0.06,16,0.19,-0.01,109,45,C28 , 8177F,5,4,9,0.9093898082743308,0.5418010585969488,0.3793066276596828,-1.3693175235753907,-1.3725954132133595,-1.3962162495584598,-1.9843134832984428,0.0,-0.06379900899174995,1.4879892211105297,-1.0161854065577338,-0.8533239793515626,1.294264373563486,-1.707312190232037,0.5668493879596926,-0.3262698987989801,1.0017214679638937,1.0379370697278079,1.4381174563233068,9.209900315294812
PM7,C47 - LSF SRR PRESIDENT 8177F,156,13,-2.3,62,90,0.18,0.62,31,-4,11,8,23,0.54,-0.05,15,0.18,-0.01,111,44,C47 , 8177F,4,3,7,0.962883326408115,-1.0836021171938977,0.7586132553193656,-1.158653289179177,-1.2255316189404994,-1.1635135412987168,-1.3228756555322951,-0.9972640167606985,0.0,1.7855870653326353,-1.0943535147544825,-0.9955446425768231,1.3606369055411007,-1.8140192021215393,-0.661324285952975,-0.619912807718062,0.5008607339819469,0.8896603454809785,1.4381174563233068,3.2100557918211714
PM8,C17 - LSF SRR PRESIDENT 8177F,155,14,-3.0,65,94,0.18,0.58,27,-8,11,9,22,0.55,-0.05,16,0.18,-0.01,110,45,C17 , 8177F,4,3,7,0.936136567341223,-0.5418010585969488,-0.7586132553193656,-0.8426569375848559,-1.0294465599100195,-1.1635135412987168,-1.3228756555322951,0.0,0.06379900899174995,1.4879892211105297,-1.0161854065577338,-0.9955446425768231,1.3274506395522931,-1.707312190232037,-0.0,-0.48940484819846997,1.5025822019458406,0.8896603454809785,1.4381174563233068,5.44353256438762
PM9,D29 - LSF SRR PRESIDENT 8177F,148,15,-3.3,59,85,0.17,0.5,26,-7,11,8,21,0.56,-0.05,12,0.17,0.0,103,45,D29 , 8177F,4,3,7,0.7489092538729782,0.0,-1.1379198829790484,-1.4746496407734977,-1.4706379427285994,-1.2798648954285883,-1.3228756555322951,-0.9972640167606985,0.1275980179834999,1.1903913768884236,-1.3288578393447286,-1.1377653058020831,1.0951467776306418,-1.707312190232037,0.28342469397984615,-0.22838892915928602,1.252151834954867,0.8896603454809785,-0.0,1.9743897938014214
PM10,D19 - LSF SRR PRESIDENT 8177F,149,16,-3.7,59,85,0.17,0.51,28,-7,11,9,21,0.57,-0.05,12,0.19,0.0,103,46,D19 , 8177F,5,3,8,0.7756560129398704,0.5418010585969488,-0.3793066276596828,-1.4746496407734977,-1.4706379427285994,-1.2798648954285883,-1.3228756555322951,0.0,0.19139702697524916,1.1903913768884236,-1.3288578393447286,-0.8533239793515626,1.0951467776306418,-1.6006051783425348,0.661324285952975,-0.2610159190391841,1.252151834954867,0.8896603454809785,-0.0,6.369935362268804
PM11,D10 - LSF SRR PRESIDENT 8177F,160,16,-3.8,57,82,0.16,0.36,24,-9,11,9,23,0.56,-0.05,10,0.15,0.0,116,44,D10 , 8177F,5,4,9,1.0698703626756831,0.5418010585969488,-1.8965331382984143,-1.6853138751697119,-1.6177017370014593,-1.3962162495584598,-1.3228756555322951,0.0,0.1275980179834999,1.7855870653326353,-1.4851940557382262,-1.4222066322526041,1.526568235485137,-1.8140192021215393,0.7557991839462567,0.22838892915928602,1.753012568936814,0.8896603454809785,-0.0,6.960633557308592
PM12,D23 - LSF SRR PRESIDENT 8177F,154,15,-3.3,58,84,0.16,0.5,29,-7,11,8,22,0.57,-0.04,13,0.19,0.0,108,47,D23 , 8177F,4,3,7,0.9093898082743308,0.0,0.0,-1.579981757971605,-1.5196592074862194,-1.3962162495584598,-1.3228756555322951,-0.9972640167606985,0.19139702697524916,1.4879892211105297,-1.2506897311479799,-0.8533239793515626,1.2610781075746786,-1.4938981664530322,0.28342469397984615,-0.22838892915928602,1.252151834954867,0.7413836212341486,-0.0,4.034337103411422
PM13,E29 - LSF SRR PRESIDENT 8177F,161,13,-2.2,62,89,0.17,0.55,30,-8,11,9,23,0.53,-0.06,15,0.17,-0.01,118,43,E29 , 8177F,4,3,7,1.0966171217425753,-1.0836021171938977,0.3793066276596828,-1.158653289179177,-1.2745528836981195,-1.2798648954285883,-1.3228756555322951,0.0,-0.06379900899174995,1.7855870653326353,-1.0943535147544825,-1.1377653058020831,1.592940767462752,-1.9207262140110415,-0.7557991839462567,-0.39152387855877613,1.5025822019458406,1.0379370697278079,1.4381174563233068,5.0243743909398315
PM14,E30 - LSF SRR PRESIDENT 8177F,158,14,-2.7,61,87,0.16,0.49,29,-8,10,9,23,0.52,-0.05,16,0.17,-0.01,114,45,E30 , 8177F,3,3,6,1.016376844541899,-0.5418010585969488,0.0,-1.2639854063772837,-1.3725954132133595,-1.3962162495584598,-1.9843134832984428,0.0,-0.1275980179834999,1.7855870653326353,-1.0161854065577338,-1.1377653058020831,1.4601957035075226,-1.707312190232037,-0.28342469397984615,-0.195761939279388,1.5025822019458406,0.8896603454809785,1.4381174563233068,4.112950332749948
PM15,E59 - LSF SRR PRESIDENT 8177F,156,11,-1.6,66,95,0.18,0.56,31,-8,11,7,22,0.52,-0.05,19,0.22,-0.01,110,47,E59 , 8177F,4,3,7,0.962883326408115,-2.1672042343877953,0.7586132553193656,-0.7373248203867488,-0.9804252951523995,-1.1635135412987168,-1.3228756555322951,-1.994528033521397,-0.1275980179834999,1.4879892211105297,-0.7816810819674875,-0.4266619896757813,1.3274506395522931,-1.4938981664530322,-1.3226485719059495,-0.4241508684386742,1.5025822019458406,0.8896603454809785,1.4381174563233068,2.2000591100123277
PM16,F06 - LSF SRR PRESIDENT 8177F,157,13,-2.4,65,94,0.18,0.62,30,-5,10,8,23,0.54,-0.05,16,0.19,-0.01,113,44,F06 , 8177F,4,3,7,0.9896300854750072,-1.0836021171938977,0.3793066276596828,-0.8426569375848559,-1.0294465599100195,-1.1635135412987168,-1.9843134832984428,-0.9972640167606985,0.0,1.7855870653326353,-1.0161854065577338,-0.8533239793515626,1.4270094375187152,-1.8140192021215393,-0.5668493879596926,-0.619912807718062,0.7512911009729203,0.8896603454809785,1.4381174563233068,3.0837653691585127
PM17,F08 - LSF SRR PRESIDENT 8177F,170,12,-2.0,70,106,0.22,0.81,27,-6,12,7,22,0.63,-0.05,19,0.27,0.0,113,57,F08 , 8177F,5,2,7,1.3373379533446044,-1.6254031757908463,-0.7586132553193656,-0.31599635159432093,-0.4411913828185799,-0.69810812477923,-0.6614378277661476,-1.994528033521397,0.5741910809257489,1.4879892211105297,-0.7816810819674875,0.2844413264505211,1.4270094375187152,-0.42682804755800924,-0.944748979932821,-1.2398256154361245,1.0017214679638937,0.8896603454809785,-0.0,3.679881235621688
PM18,F19 - LSF SRR PRESIDENT 8177F,144,18,-4.4,54,78,0.15,0.37,28,-9,12,10,19,0.57,-0.05,13,0.19,0.0,95,49,F19 , 8177F,6,4,10,0.64192221760541,1.6254031757908463,-0.3793066276596828,-2.001310226764033,-1.8137867960319396,-1.5125676036883315,-0.6614378277661476,0.9972640167606985,0.19139702697524916,0.5951956884442118,-1.2506897311479799,-0.8533239793515626,0.8296566497201834,-1.2804841426740277,1.32264857190595,0.195761939279388,1.753012568936814,0.8896603454809785,-0.0,12.009265365109433
PM19,F21 - LSF SRR PRESIDENT 8177F,153,13,-2.8,65,95,0.19,0.59,26,-8,11,8,21,0.58,-0.05,15,0.18,-0.01,104,49,F21 , 8177F,4,3,7,0.8826430492074389,-1.0836021171938977,-1.1379198829790484,-0.8426569375848559,-0.9804252951523995,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,0.25519603596699914,1.1903913768884236,-1.0943535147544825,-0.9955446425768231,1.1283330436194492,-1.2804841426740277,-0.1889497959865644,-0.522031838078368,1.5025822019458406,0.8896603454809785,1.4381174563233068,3.16339354076181
PM20,F79 - LSF SRR PRESIDENT 8177F,167,15,-3.6,64,98,0.21,0.69,25,-5,12,9,22,0.63,-0.05,16,0.22,0.0,110,57,F79 , 8177F,4,3,7,1.2570976761439279,0.0,-1.5172265106387313,-0.9479890547829629,-0.8333615008795396,-0.8144594789091018,-0.6614378277661476,0.0,0.5741910809257489,1.4879892211105297,-1.0161854065577338,-0.4266619896757813,1.3274506395522931,-0.42682804755800924,0.5668493879596926,-0.8483017368773479,0.7512911009729203,0.8896603454809785,-0.0,7.2527531763319875
PM21,F81 - LSF SRR PRESIDENT 8177F,155,17,-4.7,58,86,0.17,0.56,32,-6,11,9,21,0.59,-0.05,16,0.22,0.0,103,52,F81 , 8177F,6,3,9,0.936136567341223,1.0836021171938977,1.1379198829790484,-1.579981757971605,-1.4216166779709793,-1.2798648954285883,-1.3228756555322951,0.0,0.3189950449587491,1.1903913768884236,-1.0161854065577338,-0.4266619896757813,1.0951467776306418,-0.9603631070055207,1.606073265885796,-0.4241508684386742,1.0017214679638937,0.8896603454809785,-0.0,11.870546764309715
PM22,F83 - LSF SRR PRESIDENT 8177F,147,15,-3.3,65,94,0.18,0.63,32,-4,10,9,21,0.53,-0.05,19,0.22,-0.01,101,46,F83 , 8177F,4,4,8,0.7221624948060862,0.0,1.1379198829790484,-0.8426569375848559,-1.0294465599100195,-1.1635135412987168,-1.9843134832984428,0.0,-0.06379900899174995,1.1903913768884236,-0.7816810819674875,-0.4266619896757813,1.0287742456530273,-1.6006051783425348,0.28342469397984615,-0.6525397975979601,0.5008607339819469,0.8896603454809785,1.4381174563233068,7.582145400172553
PM23,HHOLL G07 - LSF SRR PRESIDENT 8177F,152,16,-3.7,55,80,0.16,0.43,19,-8,11,9,22,0.57,-0.04,10,0.16,0.0,107,45,G07 , 8177F,5,3,8,0.8558962901405467,0.5418010585969488,-3.7930662765968286,-1.8959781095659258,-1.7157442665166995,-1.3962162495584598,-1.3228756555322951,0.0,0.19139702697524916,1.4879892211105297,-1.4851940557382262,-1.2799859690273439,1.2278918415858715,-1.707312190232037,0.661324285952975,-0.0,1.5025822019458406,0.7413836212341486,-0.0,2.6906544921140823
PM24,HHOLL G10 - LSF SRR PRESIDENT 8177F,149,16,-4.2,55,82,0.17,0.43,27,-7,11,9,20,0.58,-0.04,14,0.17,0.0,97,52,G10 , 8177F,5,3,8,0.7756560129398704,0.5418010585969488,-0.7586132553193656,-1.8959781095659258,-1.6177017370014593,-1.2798648954285883,-1.3228756555322951,0.0,0.25519603596699914,0.8927935326663177,-1.1725216229512312,-1.1377653058020831,0.896029181697798,-0.9603631070055207,1.1336987759193853,-0.0,1.252151834954867,0.7413836212341486,-0.0,6.370766817952033
PM25,HHOLL G11 - LSF SRR PRESIDENT 8177F,156,17,-4.6,58,88,0.19,0.69,25,-5,12,9,21,0.63,-0.05,13,0.19,0.0,102,54,G11 , 8177F,5,3,8,0.962883326408115,1.0836021171938977,-1.5172265106387313,-1.579981757971605,-1.3235741484557395,-1.047162187168845,-0.6614378277661476,0.0,0.5741910809257489,1.1903913768884236,-1.2506897311479799,-0.8533239793515626,1.0619605116418347,-0.7469490832265161,1.5115983678925133,-0.8483017368773479,0.7512911009729203,0.8896603454809785,-0.0,8.190510276610578
PM26,HHOLL G22 - LSF SRR PRESIDENT 8177F,159,15,-3.6,64,94,0.19,0.65,30,-6,11,8,22,0.59,-0.05,17,0.25,0.0,108,51,G22 , 8177F,5,3,8,1.0431236036087912,0.0,0.3793066276596828,-0.9479890547829629,-1.0294465599100195,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,0.3189950449587491,1.4879892211105297,-0.938017298360985,0.0,1.2610781075746786,-1.0670701188950231,0.5668493879596926,-0.7177937773577562,1.0017214679638937,0.8896603454809785,-0.0,7.869822944894902
PM27,HHOLL G25 - LSF SRR PRESIDENT 8177F,158,16,-4.0,65,93,0.18,0.59,29,-7,11,9,22,0.57,-0.05,15,0.23,0.0,112,46,G25 , 8177F,5,3,8,1.016376844541899,0.5418010585969488,0.0,-0.8426569375848559,-1.0784678246676396,-1.1635135412987168,-1.3228756555322951,0.0,0.19139702697524916,1.4879892211105297,-1.0943535147544825,-0.2844413264505207,1.393823171529908,-1.6006051783425348,0.944748979932821,-0.522031838078368,1.252151834954867,0.8896603454809785,-0.0,9.04046557683851
PM28,HHOLL G29 - LSF SRR PRESIDENT 8177F,145,16,-3.9,66,97,0.19,0.68,28,-5,11,9,19,0.6,-0.05,18,0.22,-0.01,94,51,G29 , 8177F,5,4,9,0.6686689766723022,0.5418010585969488,-0.3793066276596828,-0.7373248203867488,-0.8823827656371598,-1.047162187168845,-1.3228756555322951,0.0,0.38279405395049904,0.5951956884442118,-0.8598491901642362,-0.4266619896757813,0.796470383731376,-1.0670701188950231,0.8502740819395388,-0.8156747469974501,0.7512911009729203,0.8896603454809785,1.4381174563233068,9.456719366305288
PM29,HHOLL G34 - LSF SRR PRESIDENT 8177F,156,16,-4.0,59,85,0.16,0.49,26,-8,12,9,22,0.56,-0.05,12,0.18,0.0,113,44,G34 , 8177F,5,3,8,0.962883326408115,0.5418010585969488,-1.1379198829790484,-1.4746496407734977,-1.4706379427285994,-1.3962162495584598,-0.6614378277661476,0.0,0.1275980179834999,1.4879892211105297,-1.3288578393447286,-0.9955446425768231,1.4270094375187152,-1.8140192021215393,0.944748979932821,-0.195761939279388,1.5025822019458406,0.8896603454809785,-0.0,7.15277174289874
PM30,HHOLL G35 - LSF SRR PRESIDENT 8177F,155,16,-3.5,64,91,0.17,0.69,31,-6,11,8,23,0.53,-0.05,13,0.15,-0.01,117,38,G35 , 8177F,5,4,9,0.936136567341223,0.5418010585969488,0.7586132553193656,-0.9479890547829629,-1.1765103541828796,-1.2798648954285883,-1.3228756555322951,-0.9972640167606985,-0.06379900899174995,1.7855870653326353,-1.2506897311479799,-1.4222066322526041,1.5597545014739445,-2.454261273458553,0.4723744899664105,-0.8483017368773479,1.0017214679638937,0.8896603454809785,1.4381174563233068,7.953154082164442
PM31,HHOLL G60 - LSF SRR PRESIDENT 8177F,170,19,-5.3,59,89,0.19,0.67,26,-6,12,11,22,0.63,-0.05,14,0.19,0.0,115,55,G60 , 8177F,6,3,9,1.3373379533446044,2.1672042343877953,-1.1379198829790484,-1.4746496407734977,-1.2745528836981195,-1.047162187168845,-0.6614378277661476,1.994528033521397,0.5741910809257489,1.4879892211105297,-1.1725216229512312,-0.8533239793515626,1.4933819694963297,-0.6402420713370138,2.172922653845488,-0.7830477571175523,1.0017214679638937,0.8896603454809785,-0.0,15.532282486363453
PM32,HHOLL G65 - LSF SRR PRESIDENT 8177F,160,13,-2.9,62,91,0.18,0.51,30,-7,11,8,22,0.58,-0.05,15,0.21,0.0,110,50,G65 , 8177F,5,2,7,1.0698703626756831,-1.0836021171938977,0.3793066276596828,-1.158653289179177,-1.1765103541828796,-1.1635135412987168,-1.3228756555322951,-0.9972640167606985,0.25519603596699914,1.4879892211105297,-1.0943535147544825,-0.5688826529010418,1.3274506395522931,-1.1737771307845253,-0.0944748979932822,-0.2610159190391841,1.252151834954867,0.8896603454809785,-0.0,4.192482740864932
PM33,HHOLL G09 - LSF SRR PRESIDENT 8177F,160,14,-3.1,65,100,0.22,0.76,26,-4,12,8,21,0.63,-0.05,18,0.24,0.0,102,58,G09 , 8177F,4,3,7,1.0698703626756831,-0.5418010585969488,-1.1379198829790484,-0.8426569375848559,-0.7353189713642997,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,0.5741910809257489,1.1903913768884236,-0.8598491901642362,-0.14222066322526056,1.0619605116418347,-0.3201210356685069,0.0944748979932822,-1.076690666036634,0.5008607339819469,0.8896603454809785,-0.0,4.8861083598381345
PM34,HHOLL H37 - LSF SRR PRESIDENT 8177F,154,15,-3.6,64,97,0.21,0.75,22,-5,12,8,21,0.54,-0.07,18,0.25,-0.01,104,50,H37 , 8177F,3,4,7,0.9093898082743308,0.0,-2.65514639361778,-0.9479890547829629,-0.8823827656371598,-0.8144594789091018,-0.6614378277661476,-0.9972640167606985,0.0,1.1903913768884236,-0.8598491901642362,0.0,1.1283330436194492,-1.1737771307845253,0.5668493879596926,-1.0440636761567361,0.7512911009729203,1.1862137939746378,1.4381174563233068,5.049402343643472
PM35,HHOLL H11 - LSF SRR PRESIDENT 8177F,153,19,-5.1,52,75,0.14,0.39,25,-9,11,10,22,0.57,-0.04,9,0.13,0.0,109,44,H11 , 8177F,6,4,10,0.8826430492074389,2.1672042343877953,-1.5172265106387313,-2.211974461160247,-1.960850590304799,-1.6289189578182028,-1.3228756555322951,0.9972640167606985,0.19139702697524916,1.4879892211105297,-1.563362163934975,-1.7066479587031251,1.294264373563486,-1.8140192021215393,1.983972857858924,0.13050795951959193,1.753012568936814,0.7413836212341486,-0.0,11.073778072267183
PM36,HHOLL H86 - LSF SRR PRESIDENT 8177F,153,14,-2.8,64,92,0.18,0.59,26,-7,12,8,22,0.56,-0.05,13,0.2,0.0,110,43,H86 , 8177F,4,2,6,0.8826430492074389,-0.5418010585969488,-1.1379198829790484,-0.9479890547829629,-1.1274890894252596,-1.1635135412987168,-0.6614378277661476,-0.9972640167606985,0.1275980179834999,1.4879892211105297,-1.2506897311479799,-0.711103316126302,1.3274506395522931,-1.9207262140110415,-0.1889497959865644,-0.522031838078368,1.252151834954867,0.8896603454809785,-0.0,1.5634162841352062
PM37,HHOLL H50 - LSF SRR PRESIDENT 8177F,152,14,-2.9,65,97,0.2,0.67,32,-6,11,8,20,0.6,-0.05,19,0.26,0.0,99,53,H50 , 8177F,6,2,8,0.8558962901405467,-0.5418010585969488,1.1379198829790484,-0.8426569375848559,-0.8823827656371598,-0.9308108330389733,-1.3228756555322951,-0.9972640167606985,0.38279405395049904,0.8927935326663177,-0.7816810819674875,0.14222066322526056,0.9624017136754125,-0.8536560951160185,-0.0944748979932822,-0.7830477571175523,1.0017214679638937,0.8896603454809785,-0.0,6.826376173049218
PM38,HHOLL H62 - LSF SRR PRESIDENT 8177F,157,12,-2.5,67,101,0.22,0.8,26,-4,12,8,21,0.63,-0.05,17,0.24,0.0,102,56,H62 , 8177F,4,2,6,0.9896300854750072,-1.6254031757908463,-1.1379198829790484,-0.6319927031886419,-0.6862977066066798,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,0.5741910809257489,1.1903913768884236,-0.938017298360985,-0.14222066322526056,1.0619605116418347,-0.5335350594475116,-0.4723744899664105,-1.2071986255562264,0.5008607339819469,0.8896603454809785,-0.0,1.3213681769684893
PM39,HHOLL H26 - LSF SRR PRESIDENT 8177F,157,17,-4.0,62,90,0.17,0.63,29,-6,11,9,23,0.57,-0.05,13,0.2,0.0,114,43,H26 , 8177F,5,3,8,0.9896300854750072,1.0836021171938977,0.0,-1.158653289179177,-1.2255316189404994,-1.2798648954285883,-1.3228756555322951,0.0,0.19139702697524916,1.7855870653326353,-1.2506897311479799,-0.711103316126302,1.4601957035075226,-1.9207262140110415,0.944748979932821,-0.6525397975979601,1.0017214679638937,0.8896603454809785,-0.0,8.558451786554949
PM40,HHOLL H15 - LSF SRR PRESIDENT 8177F,137,15,-3.5,65,96,0.19,0.65,26,-7,11,8,19,0.58,-0.05,15,0.17,-0.01,89,48,H15 , 8177F,4,4,8,0.4546949041371654,0.0,-1.1379198829790484,-0.8426569375848559,-0.9314040303947796,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,0.25519603596699914,0.5951956884442118,-1.0943535147544825,-1.1377653058020831,0.6305390537873393,-1.38719115456353,0.4723744899664105,-0.7177937773577562,1.252151834954867,0.8896603454809785,1.4381174563233068,4.25857383015272
PM41,HHOLL H61 - LSF SRR PRESIDENT 8177F,154,19,-5.1,57,83,0.16,0.5,27,-7,11,10,22,0.56,-0.05,12,0.17,0.0,109,45,H61 , 8177F,6,3,9,0.9093898082743308,2.1672042343877953,-0.7586132553193656,-1.6853138751697119,-1.5686804722438392,-1.3962162495584598,-1.3228756555322951,0.9972640167606985,0.1275980179834999,1.4879892211105297,-1.3288578393447286,-1.1377653058020831,1.294264373563486,-1.707312190232037,1.983972857858924,-0.22838892915928602,1.252151834954867,0.8896603454809785,-0.0,11.686070228913977
