RAAA#,Name,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM,cow,bull,higher_count,lower_count,combined_count,PROS_pct,CED_pct,Milk_pct,WW_pct,YW_pct,ADG_pct,HPG_pct,CEM_pct,Marb_pct,STAY_pct,CW_pct,REA_pct,HB_pct,GM_pct,BW_pct,DMI_pct,ME_pct,YG_pct,FAT_pct,pair_score
PM42,HHOLL H44 - LSF SRR PRESIDENT 8177F,155,17,-4.2,58,84,0.17,0.51,26,-6,11,9,22,0.57,-0.05,11,0.16,0.0,110,45,H44 , 8177F,5,3,8,0.936136567341223,1.0836021171938977,-1.1379198829790484,-1.579981757971605,-1.5196592074862194,-1.2798648954285883,-1.3228756555322951,0.0,0.19139702697524916,1.4879892211105297,-1.4070259475414775,-1.2799859690273439,1.3274506395522931,-1.707312190232037,1.1336987759193853,-0.2610159190391841,1.0017214679638937,0.8896603454809785,-0.0,6.647636277625513
PM43,HHOLL H59 - LSF SRR PRESIDENT 8177F,150,13,-2.5,67,99,0.2,0.64,25,-5,11,8,21,0.58,-0.05,16,0.2,-0.01,99,50,H59 , 8177F,4,3,7,0.8024027720067625,-1.0836021171938977,-1.5172265106387313,-0.6319927031886419,-0.7843402361219196,-0.9308108330389733,-1.3228756555322951,-0.9972640167606985,0.25519603596699914,1.1903913768884236,-1.0161854065577338,-0.711103316126302,0.9624017136754125,-1.1737771307845253,-0.4723744899664105,-0.6851667874778581,0.7512911009729203,0.8896603454809785,1.4381174563233068,2.12910700898515
PM44,HHOLL H31 - LSF SRR PRESIDENT 8177F,150,15,-3.6,61,89,0.17,0.52,24,-7,11,8,21,0.58,-0.04,11,0.19,0.0,104,45,H31 , 8177F,4,3,7,0.8024027720067625,0.0,-1.8965331382984143,-1.2639854063772837,-1.2745528836981195,-1.2798648954285883,-1.3228756555322951,-0.9972640167606985,0.25519603596699914,1.1903913768884236,-1.4070259475414775,-0.8533239793515626,1.1283330436194492,-1.707312190232037,0.5668493879596926,-0.29364290891908207,1.252151834954867,0.7413836212341486,-0.0,1.9095961955284837
PM45,HHOLL H70 - LSF SRR PRESIDENT 8177F,155,16,-3.7,62,90,0.17,0.56,30,-6,11,9,22,0.56,-0.05,15,0.19,0.0,109,46,H70 , 8177F,6,3,9,0.936136567341223,0.5418010585969488,0.3793066276596828,-1.158653289179177,-1.2255316189404994,-1.2798648954285883,-1.3228756555322951,0.0,0.1275980179834999,1.4879892211105297,-1.0943535147544825,-0.8533239793515626,1.294264373563486,-1.6006051783425348,0.661324285952975,-0.4241508684386742,1.0017214679638937,0.8896603454809785,-0.0,8.823435949043716
PM46,HHOLL H42 - LSF SRR PRESIDENT 8177F,150,16,-4.4,67,97,0.19,0.75,29,-7,11,9,20,0.68,-0.05,14,0.21,0.0,99,51,H42 , 8177F,5,3,8,0.8024027720067625,0.5418010585969488,0.0,-0.6319927031886419,-0.8823827656371598,-1.047162187168845,-1.3228756555322951,0.0,0.8931861258844986,0.8927935326663177,-1.1725216229512312,-0.5688826529010418,0.9624017136754125,-1.0670701188950231,1.32264857190595,-1.0440636761567361,1.252151834954867,0.8896603454809785,-0.0,8.848182836452137
PM47,HHOLL J76 - LSF SRR PRESIDENT 8177F,155,15,-3.2,60,89,0.18,0.54,31,-8,11,8,18,0.72,-0.02,20,0.18,0.0,89,66,J76 , 8177F,6,3,9,0.936136567341223,0.0,0.7586132553193656,-1.3693175235753907,-1.2745528836981195,-1.1635135412987168,-1.3228756555322951,-0.9972640167606985,1.1483821618514978,0.2975978442221059,-0.7035129737707387,-0.9955446425768231,0.6305390537873393,0.5335350594475116,0.1889497959865644,-0.3588968886788782,1.5025822019458406,0.4448301727404892,-0.0,8.577623190387031
PM48,HHOLL J33 - LSF SRR PRESIDENT 8177F,146,15,-3.7,64,92,0.18,0.65,31,-7,11,8,20,0.64,-0.06,13,0.2,0.0,96,50,J33 , 8177F,5,3,8,0.6954157357391942,0.0,0.7586132553193656,-0.9479890547829629,-1.1274890894252596,-1.1635135412987168,-1.3228756555322951,-0.9972640167606985,0.6379900899174988,0.8927935326663177,-1.2506897311479799,-0.711103316126302,0.8628429157089907,-1.1737771307845253,0.661324285952975,-0.7177937773577562,1.252151834954867,1.0379370697278079,-0.0,6.424312478874631
PM49,HHOLL J03 - LSF SRR PRESIDENT 8177F,149,17,-4.6,60,87,0.17,0.58,27,-8,11,9,20,0.66,-0.05,11,0.17,0.0,99,50,J03 , 8177F,5,3,8,0.7756560129398704,1.0836021171938977,-0.7586132553193656,-1.3693175235753907,-1.3725954132133595,-1.2798648954285883,-1.3228756555322951,0.0,0.7655881079009987,0.8927935326663177,-1.4070259475414775,-1.1377653058020831,0.9624017136754125,-1.1737771307845253,1.5115983678925133,-0.48940484819846997,1.5025822019458406,0.8896603454809785,-0.0,7.9853999512915985
PM50,HHOLL J45 - LSF SRR PRESIDENT 8177F,155,13,-2.8,66,98,0.2,0.81,29,-5,12,7,19,0.71,-0.09,21,0.39,-0.01,91,63,J45 , 8177F,6,3,9,0.936136567341223,-1.0836021171938977,0.0,-0.7373248203867488,-0.8333615008795396,-0.9308108330389733,-0.6614378277661476,-1.994528033521397,1.0845831528597478,0.5951956884442118,-0.6253448655739899,1.9910892851536461,0.696911585764954,0.21341402377900462,-0.1889497959865644,-1.2398256154361245,0.7512911009729203,1.4827672424682972,1.4381174563233068,10.137862795360125
PM51,HHOLL J51 - LSF SRR PRESIDENT 8177F,168,17,-4.2,61,92,0.2,0.72,27,-7,12,9,22,0.63,-0.05,15,0.22,0.0,113,55,J51 , 8177F,5,3,8,1.28384443521082,1.0836021171938977,-0.7586132553193656,-1.2639854063772837,-1.1274890894252596,-0.9308108330389733,-0.6614378277661476,0.0,0.5741910809257489,1.4879892211105297,-1.0943535147544825,-0.4266619896757813,1.4270094375187152,-0.6402420713370138,1.1336987759193853,-0.946182706517042,1.252151834954867,0.8896603454809785,-0.0,11.019908860601813
PM52,HHOLL J10 - LSF SRR PRESIDENT 8177F,145,18,-5.0,59,87,0.18,0.56,30,-6,11,9,20,0.59,-0.04,14,0.19,0.0,95,50,J10 , 8177F,6,3,9,0.6686689766723022,1.6254031757908463,0.3793066276596828,-1.4746496407734977,-1.3725954132133595,-1.1635135412987168,-1.3228756555322951,0.0,0.3189950449587491,0.8927935326663177,-1.1725216229512312,-0.8533239793515626,0.8296566497201834,-1.1737771307845253,1.889497959865642,-0.4241508684386742,1.0017214679638937,0.7413836212341486,-0.0,10.626343319076755
PM53,HHOLL J40 - LSF SRR PRESIDENT 8177F,158,14,-3.6,59,88,0.18,0.54,26,-7,11,8,20,0.7,-0.09,15,0.31,-0.01,94,64,J40 , 8177F,6,4,10,1.016376844541899,-0.5418010585969488,-1.1379198829790484,-1.4746496407734977,-1.3235741484557395,-1.1635135412987168,-1.3228756555322951,-0.9972640167606985,1.0207841438679979,0.8927935326663177,-1.0943535147544825,0.8533239793515626,0.796470383731376,0.3201210356685069,0.5668493879596926,-0.3588968886788782,1.252151834954867,1.4827672424682972,1.4381174563233068,11.353118859019663
PM54,HHOLL J65 - LSF SRR PRESIDENT 8177F,160,14,-3.5,68,100,0.2,0.86,31,-3,11,8,20,0.7,-0.09,23,0.43,-0.01,95,65,J65 , 8177F,7,4,11,1.0698703626756831,-0.5418010585969488,0.7586132553193656,-0.526660585990535,-0.7353189713642997,-0.9308108330389733,-1.3228756555322951,-0.9972640167606985,1.0207841438679979,0.8927935326663177,-0.4690086491804925,2.5599719380546877,0.8296566497201834,0.42682804755800924,0.4723744899664105,-1.402960564835614,0.25043036699097343,1.4827672424682972,1.4381174563233068,15.635596399690318
PM55,HHOLL J27 - LSF SRR PRESIDENT 8177F,158,13,-3.0,61,91,0.19,0.67,31,-3,11,8,20,0.7,-0.09,16,0.32,-0.01,95,63,J27 , 8177F,7,3,10,1.016376844541899,-1.0836021171938977,0.7586132553193656,-1.2639854063772837,-1.1765103541828796,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,1.0207841438679979,0.8927935326663177,-1.0161854065577338,0.9955446425768231,0.8296566497201834,0.21341402377900462,-0.0,-0.7830477571175523,0.25043036699097343,1.4827672424682972,1.4381174563233068,10.886312079046116
PM56,HHOLL J11 - LSF SRR PRESIDENT 8177F,160,14,-3.2,64,96,0.2,0.75,29,-5,12,8,20,0.73,-0.09,19,0.39,0.0,95,65,J11 , 8177F,6,3,9,1.0698703626756831,-0.5418010585969488,0.0,-0.9479890547829629,-0.9314040303947796,-0.9308108330389733,-0.6614378277661476,-0.9972640167606985,1.2121811708432477,0.8927935326663177,-0.7816810819674875,1.9910892851536461,0.8296566497201834,0.42682804755800924,0.1889497959865644,-1.0440636761567361,0.7512911009729203,1.4827672424682972,-0.0,11.677771621870532
PM57,HHOLL J61 - LSF SRR PRESIDENT 8177F,162,14,-3.5,60,89,0.18,0.63,28,-6,11,9,20,0.7,-0.09,17,0.33,-0.01,98,63,J61 , 8177F,6,4,10,1.1233638808094675,-0.5418010585969488,-0.3793066276596828,-1.3693175235753907,-1.2745528836981195,-1.1635135412987168,-1.3228756555322951,0.0,1.0207841438679979,0.8927935326663177,-0.938017298360985,1.1377653058020836,0.9292154476866054,0.21341402377900462,0.4723744899664105,-0.6525397975979601,1.0017214679638937,1.4827672424682972,1.4381174563233068,13.121427279351566
PM58,HHOLL J05 - LSF SRR PRESIDENT 8177F,159,13,-3.1,71,106,0.22,0.9,29,-6,12,8,20,0.7,-0.05,17,0.26,0.0,104,55,J05 , 8177F,5,3,8,1.0431236036087912,-1.0836021171938977,0.0,-0.21066423439621398,-0.4411913828185799,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,1.0207841438679979,0.8927935326663177,-0.938017298360985,0.14222066322526056,1.1283330436194492,-0.6402420713370138,0.0944748979932822,-1.5334685243552062,1.0017214679638937,0.8896603454809785,-0.0,6.793242850668446
PM59,HHOLL J04 - LSF SRR PRESIDENT 8177F,142,17,-4.8,55,80,0.16,0.47,21,-8,12,9,19,0.7,-0.07,7,0.14,-0.01,90,52,J04 , 8177F,5,4,9,0.5884286994716258,1.0836021171938977,-3.0344530212774625,-1.8959781095659258,-1.7157442665166995,-1.3962162495584598,-0.6614378277661476,0.0,1.0207841438679979,0.5951956884442118,-1.7196983803284724,-1.5644272954778644,0.6637253197761466,-0.9603631070055207,1.7005481638790776,-0.13050795951959193,1.5025822019458406,1.1862137939746378,1.4381174563233068,8.04803361449886
PM60,HHOLL J80 - LSF SRR PRESIDENT 8177F,147,16,-3.9,64,93,0.18,0.64,27,-8,12,8,19,0.69,-0.08,11,0.21,-0.01,95,52,J80 , 8177F,5,4,9,0.7221624948060862,0.5418010585969488,-0.7586132553193656,-0.9479890547829629,-1.0784678246676396,-1.1635135412987168,-0.6614378277661476,-0.9972640167606985,0.9569851348762478,0.5951956884442118,-1.4070259475414775,-0.5688826529010418,0.8296566497201834,-0.9603631070055207,0.8502740819395388,-0.6851667874778581,1.5025822019458406,1.3344905182214675,1.4381174563233068,9.826670238376177
PM61,HHOLL J46 - LSF SRR PRESIDENT 8177F,150,16,-4.1,65,97,0.2,0.78,25,-6,12,9,19,0.73,-0.08,14,0.23,-0.01,91,59,J46 , 8177F,5,4,9,0.8024027720067625,0.5418010585969488,-1.5172265106387313,-0.8426569375848559,-0.8823827656371598,-0.9308108330389733,-0.6614378277661476,0.0,1.2121811708432477,0.5951956884442118,-1.1725216229512312,-0.2844413264505207,0.696911585764954,-0.21341402377900462,1.0392238779261027,-1.1419446457964302,1.0017214679638937,1.3344905182214675,1.4381174563233068,11.148629483357324
PM62,HHOLL J41 - LSF SRR PRESIDENT 8177F,143,17,-4.6,60,89,0.18,0.72,24,-7,12,9,18,0.73,-0.08,11,0.19,-0.01,87,56,J41 , 8177F,5,4,9,0.6151754585385178,1.0836021171938977,-1.8965331382984143,-1.3693175235753907,-1.2745528836981195,-1.1635135412987168,-0.6614378277661476,0.0,1.2121811708432477,0.2975978442221059,-1.4070259475414775,-0.8533239793515626,0.5641665218097246,-0.5335350594475116,1.5115983678925133,-0.946182706517042,1.252151834954867,1.3344905182214675,1.4381174563233068,10.06739494473897
PM63,HHOLL K32 - LSF SRR PRESIDENT 8177F,153,16,-3.5,59,88,0.18,0.52,30,-8,11,8,18,0.72,-0.02,20,0.17,0.0,87,66,K32 , 8177F,7,3,10,0.8826430492074389,0.5418010585969488,0.3793066276596828,-1.4746496407734977,-1.3235741484557395,-1.1635135412987168,-1.3228756555322951,-0.9972640167606985,1.1483821618514978,0.2975978442221059,-0.7035129737707387,-1.1377653058020831,0.5641665218097246,0.5335350594475116,0.4723744899664105,-0.29364290891908207,1.5025822019458406,0.4448301727404892,-0.0,10.02043342004789
PM64,HHOLL K75 - LSF SRR PRESIDENT 8177F,139,14,-3.1,62,92,0.19,0.58,29,-6,11,8,19,0.58,-0.05,15,0.2,0.0,89,51,K75 , 8177F,4,3,7,0.5081884222709495,-0.5418010585969488,0.0,-1.158653289179177,-1.1274890894252596,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,0.25519603596699914,0.5951956884442118,-1.0943535147544825,-0.711103316126302,0.6305390537873393,-1.0670701188950231,0.0944748979932822,-0.48940484819846997,1.0017214679638937,0.8896603454809785,-0.0,2.289969477273896
PM65,HHOLL K60 - LSF SRR PRESIDENT 8177F,152,15,-3.7,60,90,0.19,0.59,30,-5,11,8,19,0.72,-0.02,16,0.12,0.0,91,61,K60 , 8177F,5,3,8,0.8558962901405467,0.0,0.3793066276596828,-1.3693175235753907,-1.2255316189404994,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,1.1483821618514978,0.5951956884442118,-1.0161854065577338,-1.8488686219283854,0.696911585764954,0.0,0.661324285952975,-0.522031838078368,0.7512911009729203,0.4448301727404892,-0.0,5.481325616243007
PM66,HHOLL K51 - LSF SRR PRESIDENT 8177F,155,15,-3.6,58,90,0.2,0.67,23,-5,12,9,20,0.63,-0.05,15,0.2,0.0,98,57,K51 , 8177F,4,3,7,0.936136567341223,0.0,-2.275839765958097,-1.579981757971605,-1.2255316189404994,-0.9308108330389733,-0.6614378277661476,0.0,0.5741910809257489,0.8927935326663177,-1.0943535147544825,-0.711103316126302,0.9292154476866054,-0.42682804755800924,0.5668493879596926,-0.7830477571175523,0.7512911009729203,0.8896603454809785,-0.0,4.2539597122578705
PM67,HHOLL K59 - LSF SRR PRESIDENT 8177F,142,16,-4.1,62,90,0.17,0.66,31,-5,11,9,19,0.65,-0.06,13,0.2,0.0,91,50,K59 , 8177F,6,3,9,0.5884286994716258,0.5418010585969488,0.7586132553193656,-1.158653289179177,-1.2255316189404994,-1.2798648954285883,-1.3228756555322951,0.0,0.7017890989092488,0.5951956884442118,-1.2506897311479799,-0.711103316126302,0.696911585764954,-1.1737771307845253,1.0392238779261027,-0.7504207672376543,0.7512911009729203,1.0379370697278079,-0.0,8.301268014114477
PM68,HHOLL K21 - LSF SRR PRESIDENT 8177F,148,15,-3.6,60,88,0.18,0.5,32,-6,11,8,20,0.58,-0.05,16,0.22,0.0,96,53,K21 , 8177F,5,3,8,0.7489092538729782,0.0,1.1379198829790484,-1.3693175235753907,-1.3235741484557395,-1.1635135412987168,-1.3228756555322951,-0.9972640167606985,0.25519603596699914,0.8927935326663177,-1.0161854065577338,-0.4266619896757813,0.8628429157089907,-0.8536560951160185,0.5668493879596926,-0.22838892915928602,1.0017214679638937,0.8896603454809785,-0.0,7.000901352482804
PM69,HHOLL K67 - LSF SRR PRESIDENT 8177F,167,13,-2.5,66,101,0.21,0.81,29,-5,12,8,22,0.63,-0.05,18,0.25,0.0,112,56,K67 , 8177F,4,2,6,1.2570976761439279,-1.0836021171938977,0.0,-0.7373248203867488,-0.6862977066066798,-0.8144594789091018,-0.6614378277661476,-0.9972640167606985,0.5741910809257489,1.4879892211105297,-0.8598491901642362,0.0,1.393823171529908,-0.5335350594475116,-0.4723744899664105,-1.2398256154361245,0.7512911009729203,0.8896603454809785,-0.0,4.438092478426222
PM70,HHOLL K25 - LSF SRR PRESIDENT 8177F,142,15,-3.7,65,94,0.18,0.66,28,-6,11,8,19,0.65,-0.06,12,0.19,0.0,94,48,K25 , 8177F,4,3,7,0.5884286994716258,0.0,-0.3793066276596828,-0.8426569375848559,-1.0294465599100195,-1.1635135412987168,-1.3228756555322951,-0.9972640167606985,0.7017890989092488,0.5951956884442118,-1.3288578393447286,-0.8533239793515626,0.796470383731376,-1.38719115456353,0.661324285952975,-0.7504207672376543,1.0017214679638937,1.0379370697278079,-0.0,3.2640613637048324
PM71,HHOLL K04B - LSF SRR PRESIDENT 8177F,155,13,-2.9,63,95,0.2,0.77,22,-5,12,7,21,0.63,-0.05,16,0.21,0.0,101,55,K04B , 8177F,4,2,6,0.936136567341223,-1.0836021171938977,-2.65514639361778,-1.05332117198107,-0.9804252951523995,-0.9308108330389733,-0.6614378277661476,-1.994528033521397,0.5741910809257489,1.1903913768884236,-1.0161854065577338,-0.5688826529010418,1.0287742456530273,-0.6402420713370138,-0.0944748979932822,-1.109317655916532,0.7512911009729203,0.8896603454809785,-0.0,-0.9428574647451606
PM72,HHOLL K72 - LSF SRR PRESIDENT 8177F,168,15,-3.7,65,99,0.21,0.79,25,-7,12,8,22,0.63,-0.05,18,0.26,0.0,112,57,K72 , 8177F,5,3,8,1.28384443521082,0.0,-1.5172265106387313,-0.8426569375848559,-0.7843402361219196,-0.8144594789091018,-0.6614378277661476,-0.9972640167606985,0.5741910809257489,1.4879892211105297,-0.8598491901642362,0.14222066322526056,1.393823171529908,-0.42682804755800924,0.661324285952975,-1.1745716356763283,1.252151834954867,0.8896603454809785,-0.0,8.420069744064447
PM73,HHOLL K82 - LSF SRR PRESIDENT 8177F,149,16,-4.0,66,96,0.19,0.69,28,-6,11,8,20,0.58,-0.05,18,0.24,0.0,100,49,K82 , 8177F,5,3,8,0.7756560129398704,0.5418010585969488,-0.3793066276596828,-0.7373248203867488,-0.9314040303947796,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,0.25519603596699914,0.8927935326663177,-0.8598491901642362,-0.14222066322526056,0.99558797966422,-1.2804841426740277,0.944748979932821,-0.8483017368773479,1.0017214679638937,0.8896603454809785,-0.0,6.856237297057366
PM74,HHOLL K05 - LSF SRR PRESIDENT 8177F,168,14,-3.0,72,108,0.23,0.88,27,-5,12,8,22,0.63,-0.05,20,0.28,0.0,112,56,K05 , 8177F,5,2,7,1.28384443521082,-0.5418010585969488,-0.7586132553193656,-0.10533211719810699,-0.3431488533033399,-0.5817567706493584,-0.6614378277661476,-0.9972640167606985,0.5741910809257489,1.4879892211105297,-0.7035129737707387,0.4266619896757816,1.393823171529908,-0.5335350594475116,-0.0,-1.4682145445954102,0.7512911009729203,0.8896603454809785,-0.0,7.06618482345131
PM75,HHOLL K43 - LSF SRR PRESIDENT 8177F,146,15,-3.8,66,96,0.19,0.77,27,-5,11,9,19,0.65,-0.05,16,0.22,0.0,95,51,K43 , 8177F,4,3,7,0.6954157357391942,0.0,-0.7586132553193656,-0.7373248203867488,-0.9314040303947796,-1.047162187168845,-1.3228756555322951,0.0,0.7017890989092488,0.5951956884442118,-1.0161854065577338,-0.4266619896757813,0.8296566497201834,-1.0670701188950231,0.7557991839462567,-1.109317655916532,0.7512911009729203,0.8896603454809785,-0.0,4.636557108756653
PM76,HHOLL K38B - LSF SRR PRESIDENT 8177F,156,12,-2.4,70,104,0.21,0.8,31,-4,11,7,20,0.7,-0.02,20,0.16,-0.01,97,59,K38B , 8177F,5,3,8,0.962883326408115,-1.6254031757908463,0.7586132553193656,-0.31599635159432093,-0.5392339123338198,-0.8144594789091018,-1.3228756555322951,-1.994528033521397,1.0207841438679979,0.8927935326663177,-0.7035129737707387,-1.2799859690273439,0.896029181697798,-0.21341402377900462,-0.5668493879596926,-1.2071986255562264,0.5008607339819469,0.4448301727404892,1.4381174563233068,3.9463677592991964
PM77,HHOLL K86 - LSF SRR PRESIDENT 8177F,151,12,-2.4,71,104,0.21,0.67,29,-4,11,7,21,0.58,-0.05,18,0.23,0.0,101,50,K86 , 8177F,4,2,6,0.8291495310736544,-1.6254031757908463,0.0,-0.21066423439621398,-0.5392339123338198,-0.8144594789091018,-1.3228756555322951,-1.994528033521397,0.25519603596699914,1.1903913768884236,-0.8598491901642362,-0.2844413264505207,1.0287742456530273,-1.1737771307845253,-0.5668493879596926,-0.7830477571175523,0.5008607339819469,0.8896603454809785,-0.0,0.08115047155442134
PM78,HHOLL K56 - LSF SRR PRESIDENT 8177F,164,12,-2.4,69,104,0.22,0.84,27,-4,12,8,22,0.63,-0.05,19,0.27,0.0,107,57,K56 , 8177F,5,2,7,1.1768573989432516,-1.6254031757908463,-0.7586132553193656,-0.42132846879242797,-0.5392339123338198,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,0.5741910809257489,1.4879892211105297,-0.7816810819674875,0.2844413264505211,1.2278918415858715,-0.42682804755800924,-0.5668493879596926,-1.337706585075818,0.5008607339819469,0.8896603454809785,-0.0,3.995017667043006
PM79,HHOLL K30 - LSF SRR PRESIDENT 8177F,164,13,-2.7,63,96,0.21,0.73,28,-6,12,8,22,0.63,-0.05,16,0.2,0.0,108,56,K30 , 8177F,4,2,6,1.1768573989432516,-1.0836021171938977,-0.3793066276596828,-1.05332117198107,-0.9314040303947796,-0.8144594789091018,-0.6614378277661476,-0.9972640167606985,0.5741910809257489,1.4879892211105297,-1.0161854065577338,-0.711103316126302,1.2610781075746786,-0.5335350594475116,-0.28342469397984615,-0.9788096963969399,1.0017214679638937,0.8896603454809785,-0.0,3.3982057214163444
PM80,HHOLL K87 - LSF SRR PRESIDENT 8177F,133,11,-2.3,70,102,0.2,0.82,30,-4,11,7,18,0.65,-0.05,15,0.22,0.0,85,48,K87 , 8177F,5,2,7,0.3477078678695971,-2.1672042343877953,0.3793066276596828,-0.31599635159432093,-0.6372764418490597,-0.9308108330389733,-1.3228756555322951,-1.994528033521397,0.7017890989092488,0.2975978442221059,-1.0943535147544825,-0.4266619896757813,0.49779398983211,-1.38719115456353,-0.661324285952975,-1.272452605316022,0.5008607339819469,0.8896603454809785,-0.0,-2.2029243127031712
PM81,HHOLL K34 - LSF SRR PRESIDENT 8177F,156,13,-2.9,69,103,0.21,0.8,33,-3,11,8,20,0.71,-0.02,22,0.2,-0.01,93,63,K34 , 8177F,6,3,9,0.962883326408115,-1.0836021171938977,1.5172265106387313,-0.42132846879242797,-0.5882551770914398,-0.8144594789091018,-1.3228756555322951,-0.9972640167606985,1.0845831528597478,0.8927935326663177,-0.5471767573772413,-0.711103316126302,0.7632841177425685,0.21341402377900462,-0.0944748979932822,-1.2071986255562264,0.25043036699097343,0.4448301727404892,1.4381174563233068,8.742814913161327
PM82,HHOLL K69 - LSF SRR PRESIDENT 8177F,135,15,-3.5,73,106,0.2,0.93,31,-4,11,9,17,0.65,-0.05,19,0.27,0.0,85,50,K69 , 8177F,5,3,8,0.40120138600338123,0.0,0.7586132553193656,0.0,-0.4411913828185799,-0.9308108330389733,-1.3228756555322951,0.0,0.7017890989092488,0.0,-0.7816810819674875,0.2844413264505211,0.49779398983211,-1.1737771307845253,0.4723744899664105,-1.6313494939949,0.5008607339819469,0.8896603454809785,-0.0,6.445644739216492
PM83,HHOLL K68 - LSF SRR PRESIDENT 8177F,153,16,-4.2,65,94,0.19,0.71,32,-6,11,9,20,0.68,-0.05,13,0.22,0.0,101,52,K68 , 8177F,6,3,9,0.8826430492074389,0.5418010585969488,1.1379198829790484,-0.8426569375848559,-1.0294465599100195,-1.047162187168845,-1.3228756555322951,0.0,0.8931861258844986,0.8927935326663177,-1.2506897311479799,-0.4266619896757813,1.0287742456530273,-0.9603631070055207,1.1336987759193853,-0.9135557166371439,1.0017214679638937,0.8896603454809785,-0.0,10.815738877735008
PM84,HHOLL K52 - LSF SRR PRESIDENT 8177F,158,13,-3.5,60,92,0.21,0.7,25,-5,12,7,19,0.75,-0.09,16,0.34,0.0,89,69,K52 , 8177F,6,3,9,1.016376844541899,-1.0836021171938977,-1.5172265106387313,-1.3693175235753907,-1.1274890894252596,-0.8144594789091018,-0.6614378277661476,-1.994528033521397,1.3397791888267476,0.5951956884442118,-1.0161854065577338,1.279985969027344,0.6305390537873393,0.8536560951160185,0.4723744899664105,-0.8809287267572459,0.7512911009729203,1.4827672424682972,-0.0,7.66339320670966
PM85,HHOLL K11 - LSF SRR PRESIDENT 8177F,144,16,-4.4,63,93,0.19,0.69,23,-7,12,9,18,0.68,-0.08,13,0.22,-0.01,89,55,K11 , 8177F,5,4,9,0.64192221760541,0.5418010585969488,-2.275839765958097,-1.05332117198107,-1.0784678246676396,-1.047162187168845,-0.6614378277661476,0.0,0.8931861258844986,0.2975978442221059,-1.2506897311479799,-0.4266619896757813,0.6305390537873393,-0.6402420713370138,1.32264857190595,-0.8483017368773479,1.252151834954867,1.3344905182214675,1.4381174563233068,9.407125402544802
PM86,HHOLL K65 - LSF SRR PRESIDENT 8177F,145,18,-4.8,62,90,0.17,0.69,28,-7,11,9,19,0.69,-0.08,11,0.2,-0.01,93,51,K65 , 8177F,5,4,9,0.6686689766723022,1.6254031757908463,-0.3793066276596828,-1.158653289179177,-1.2255316189404994,-1.2798648954285883,-1.3228756555322951,0.0,0.9569851348762478,0.5951956884442118,-1.4070259475414775,-0.711103316126302,0.7632841177425685,-1.0670701188950231,1.7005481638790776,-0.8483017368773479,1.252151834954867,1.3344905182214675,1.4381174563233068,11.939905902679763
PM87,HHOLL K14 - LSF SRR PRESIDENT 8177F,144,16,-4.2,60,88,0.17,0.6,26,-7,12,9,19,0.69,-0.07,10,0.18,-0.01,91,52,K14 , 8177F,5,4,9,0.64192221760541,0.5418010585969488,-1.1379198829790484,-1.3693175235753907,-1.3235741484557395,-1.2798648954285883,-0.6614378277661476,0.0,0.9569851348762478,0.5951956884442118,-1.4851940557382262,-0.9955446425768231,0.696911585764954,-0.9603631070055207,1.1336987759193853,-0.554658827958266,1.252151834954867,1.1862137939746378,1.4381174563233068,9.292469000290259
