RAAA#,Name,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM,cow,bull,higher_count,lower_count,combined_count,PROS_pct,CED_pct,Milk_pct,WW_pct,YW_pct,ADG_pct,HPG_pct,CEM_pct,Marb_pct,STAY_pct,CW_pct,REA_pct,HB_pct,GM_pct,BW_pct,DMI_pct,ME_pct,YG_pct,FAT_pct,pair_score
PM88,HHOLL K40 - LSF SRR PRESIDENT 8177F,137,17,-4.4,60,86,0.17,0.56,24,-8,12,9,18,0.69,-0.08,10,0.17,-0.01,85,52,K40 , 8177F,5,4,9,0.4546949041371654,1.0836021171938977,-1.8965331382984143,-1.3693175235753907,-1.4216166779709793,-1.2798648954285883,-0.6614378277661476,0.0,0.9569851348762478,0.2975978442221059,-1.4851940557382262,-1.1377653058020831,0.49779398983211,-0.9603631070055207,1.32264857190595,-0.4241508684386742,1.5025822019458406,1.3344905182214675,1.4381174563233068,9.189537498004201
PM89,HHOLL L06 - LSF SRR PRESIDENT 8177F,141,16,-4.2,66,97,0.19,0.77,25,-7,12,9,17,0.77,-0.09,12,0.23,-0.01,82,59,L06 , 8177F,4,4,8,0.5616819404047337,0.5418010585969488,-1.5172265106387313,-0.7373248203867488,-0.8823827656371598,-1.047162187168845,-0.6614378277661476,0.0,1.4673772068102473,0.0,-1.3288578393447286,-0.2844413264505207,0.398235191865688,-0.21341402377900462,1.1336987759193853,-1.109317655916532,1.252151834954867,1.4827672424682972,1.4381174563233068,9.575020072565485
PM90,HHOLL L09 - LSF SRR PRESIDENT 8177F,142,17,-4.9,63,92,0.18,0.69,26,-8,12,9,18,0.74,-0.08,12,0.21,-0.01,87,55,L09 , 8177F,5,4,9,0.5884286994716258,1.0836021171938977,-1.1379198829790484,-1.05332117198107,-1.1274890894252596,-1.1635135412987168,-0.6614378277661476,0.0,1.2759801798349977,0.2975978442221059,-1.3288578393447286,-0.5688826529010418,0.5641665218097246,-0.6402420713370138,1.7950230618723604,-0.8483017368773479,1.5025822019458406,1.3344905182214675,1.4381174563233068,11.982228976285066
PM91,HHOLL L12 - LSF SRR PRESIDENT 8177F,158,15,-3.8,63,94,0.19,0.76,28,-5,12,8,19,0.73,-0.09,19,0.39,0.0,93,65,L12 , 8177F,6,3,9,1.016376844541899,0.0,-0.3793066276596828,-1.05332117198107,-1.0294465599100195,-1.047162187168845,-0.6614378277661476,-0.9972640167606985,1.2121811708432477,0.5951956884442118,-0.7816810819674875,1.9910892851536461,0.7632841177425685,0.42682804755800924,0.7557991839462567,-1.076690666036634,0.7512911009729203,1.4827672424682972,-0.0,12.009886408366016
PM92,HHOLL L20 - LSF SRR PRESIDENT 8177F,145,13,-2.8,72,105,0.21,0.89,26,-7,12,7,18,0.76,-0.08,15,0.26,-0.01,88,57,L20 , 8177F,5,3,8,0.6686689766723022,-1.0836021171938977,-1.1379198829790484,-0.10533211719810699,-0.49021264757619976,-0.8144594789091018,-0.6614378277661476,-1.994528033521397,1.4035781978184976,0.2975978442221059,-1.0943535147544825,0.14222066322526056,0.597352787798532,-0.42682804755800924,-0.1889497959865644,-1.500841534475308,1.252151834954867,1.3344905182214675,1.4381174563233068,5.39168460510828
PM93,HHOLL L22 - LSF SRR PRESIDENT 8177F,134,14,-3.2,69,100,0.2,0.73,29,-7,11,8,17,0.7,-0.08,14,0.22,-0.01,79,55,L22 , 8177F,3,4,7,0.3744546269364891,-0.5418010585969488,0.0,-0.42132846879242797,-0.7353189713642997,-0.9308108330389733,-1.3228756555322951,-0.9972640167606985,1.0207841438679979,0.0,-1.1725216229512312,-0.4266619896757813,0.298676393899266,-0.6402420713370138,0.1889497959865644,-0.9788096963969399,1.252151834954867,1.3344905182214675,1.4381174563233068,5.047413576523239
PM94,HHOLL L28 - LSF SRR PRESIDENT 8177F,156,14,-3.5,61,92,0.19,0.69,22,-5,12,8,20,0.72,-0.09,16,0.35,0.0,93,63,L28 , 8177F,6,3,9,0.962883326408115,-0.5418010585969488,-2.65514639361778,-1.2639854063772837,-1.1274890894252596,-1.047162187168845,-0.6614378277661476,-0.9972640167606985,1.1483821618514978,0.8927935326663177,-1.0161854065577338,1.422206632252604,0.7632841177425685,0.21341402377900462,0.4723744899664105,-0.8483017368773479,0.7512911009729203,1.4827672424682972,-0.0,7.875460223562488
PM95,HHOLL L29 - LSF SRR PRESIDENT 8177F,147,15,-3.7,61,91,0.18,0.65,27,-7,12,8,18,0.76,-0.1,12,0.26,-0.01,86,61,L29 , 8177F,5,4,9,0.7221624948060862,0.0,-0.7586132553193656,-1.2639854063772837,-1.1765103541828796,-1.1635135412987168,-0.6614378277661476,-0.9972640167606985,1.4035781978184976,0.2975978442221059,-1.3288578393447286,0.14222066322526056,0.5309802558209173,0.0,0.661324285952975,-0.7177937773577562,1.252151834954867,1.631043966715127,1.4381174563233068,10.231448861711648
PM96,HHOLL L31 - LSF SRR PRESIDENT 8177F,145,13,-2.7,67,98,0.2,0.76,27,-6,12,8,17,0.76,-0.1,15,0.3,-0.01,83,62,L31 , 8177F,5,3,8,0.6686689766723022,-1.0836021171938977,-0.7586132553193656,-0.6319927031886419,-0.8333615008795396,-0.9308108330389733,-0.6614378277661476,-0.9972640167606985,1.4035781978184976,0.0,-1.0943535147544825,0.711103316126302,0.43142145785449537,0.10670701188950231,-0.28342469397984615,-1.076690666036634,1.0017214679638937,1.631043966715127,1.4381174563233068,7.2316867658823405
PM97,HHOLL L32 - LSF SRR PRESIDENT 8177F,169,14,-3.7,69,107,0.24,0.82,26,-3,12,9,20,0.68,-0.02,27,0.24,-0.01,98,71,L32 , 8177F,5,4,9,1.3105911942777122,-0.5418010585969488,-1.1379198829790484,-0.42132846879242797,-0.3921701180609598,-0.46540541651948686,-0.6614378277661476,0.0,0.8931861258844986,0.8927935326663177,-0.15633621639349748,-0.14222066322526056,0.9292154476866054,1.0670701188950231,0.661324285952975,-1.272452605316022,0.25043036699097343,0.4448301727404892,1.4381174563233068,11.832335207896321
PM98,HHOLL L33 - LSF SRR PRESIDENT 8177F,166,13,-2.7,67,102,0.22,0.81,27,-5,12,8,22,0.63,-0.05,19,0.25,0.0,108,57,L33 , 8177F,4,2,6,1.2303509170770357,-1.0836021171938977,-0.7586132553193656,-0.6319927031886419,-0.6372764418490597,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,0.5741910809257489,1.4879892211105297,-0.7816810819674875,0.0,1.2610781075746786,-0.42682804755800924,-0.28342469397984615,-1.2398256154361245,0.7512911009729203,0.8896603454809785,-0.0,4.087340361265285
PM99,HHOLL L44 - LSF SRR PRESIDENT 8177F,158,16,-4.2,63,95,0.2,0.69,29,-5,11,9,19,0.74,-0.02,19,0.17,0.0,93,65,L44 , 8177F,6,3,9,1.016376844541899,0.5418010585969488,0.0,-1.05332117198107,-0.9804252951523995,-0.9308108330389733,-1.3228756555322951,0.0,1.2759801798349977,0.5951956884442118,-0.7816810819674875,-1.1377653058020831,0.7632841177425685,0.42682804755800924,1.1336987759193853,-0.8483017368773479,0.7512911009729203,0.4448301727404892,-0.0,10.181878668864982
PM100,HHOLL L49 - LSF SRR PRESIDENT 8177F,165,11,-2.2,72,112,0.25,0.89,28,-2,12,7,20,0.73,-0.02,27,0.23,-0.01,93,72,L49 , 8177F,5,2,7,1.2036041580101438,-2.1672042343877953,-0.3793066276596828,-0.10533211719810699,-0.14706379427285995,-0.3490540623896152,-0.6614378277661476,-1.994528033521397,1.2121811708432477,0.8927935326663177,-0.15633621639349748,-0.2844413264505207,0.7632841177425685,1.1737771307845253,-0.7557991839462567,-1.500841534475308,-0.0,0.4448301727404892,1.4381174563233068,4.6698386191909975
PM101,HHOLL L56 - LSF SRR PRESIDENT 8177F,144,14,-3.7,61,88,0.17,0.62,31,-8,11,8,20,0.64,-0.05,9,0.12,0.0,98,45,L56 , 8177F,5,3,8,0.64192221760541,-0.5418010585969488,0.7586132553193656,-1.2639854063772837,-1.3235741484557395,-1.2798648954285883,-1.3228756555322951,-0.9972640167606985,0.6379900899174988,0.8927935326663177,-1.563362163934975,-1.8488686219283854,0.9292154476866054,-1.707312190232037,0.661324285952975,-0.619912807718062,1.5025822019458406,0.8896603454809785,-0.0,3.4681596597280135
PM102,HHOLL L58 - LSF SRR PRESIDENT 8177F,155,16,-4.4,63,94,0.2,0.66,28,-5,12,9,18,0.74,-0.09,17,0.36,0.0,89,66,L58 , 8177F,7,3,10,0.936136567341223,0.5418010585969488,-0.3793066276596828,-1.05332117198107,-1.0294465599100195,-0.9308108330389733,-0.6614378277661476,0.0,1.2759801798349977,0.2975978442221059,-0.938017298360985,1.5644272954778644,0.6305390537873393,0.5335350594475116,1.32264857190595,-0.7504207672376543,0.7512911009729203,1.4827672424682972,-0.0,14.906247283344644
PM103,HHOLL L60 - LSF SRR PRESIDENT 8177F,148,14,-3.5,64,96,0.2,0.79,30,-5,12,8,18,0.7,-0.09,19,0.35,-0.01,86,62,L60 , 8177F,7,4,11,0.7489092538729782,-0.5418010585969488,0.3793066276596828,-0.9479890547829629,-0.9314040303947796,-0.9308108330389733,-0.6614378277661476,-0.9972640167606985,1.0207841438679979,0.2975978442221059,-0.7816810819674875,1.422206632252604,0.5309802558209173,0.10670701188950231,0.4723744899664105,-1.1745716356763283,0.7512911009729203,1.4827672424682972,1.4381174563233068,13.352878533622793
PM104,HHOLL L61 - LSF SRR PRESIDENT 8177F,143,16,-4.6,56,83,0.17,0.59,25,-7,11,9,19,0.68,-0.05,9,0.15,0.0,91,52,L61 , 8177F,5,3,8,0.6151754585385178,0.5418010585969488,-1.5172265106387313,-1.7906459923678189,-1.5686804722438392,-1.2798648954285883,-1.3228756555322951,0.0,0.8931861258844986,0.5951956884442118,-1.563362163934975,-1.4222066322526041,0.696911585764954,-0.9603631070055207,1.5115983678925133,-0.522031838078368,1.252151834954867,0.8896603454809785,-0.0,4.998986959679053
PM105,HHOLL L63 - LSF SRR PRESIDENT 8177F,148,11,-1.9,72,108,0.22,0.91,29,-2,11,7,19,0.71,-0.09,23,0.42,-0.01,84,64,L63 , 8177F,6,2,8,0.7489092538729782,-2.1672042343877953,0.0,-0.10533211719810699,-0.3431488533033399,-0.69810812477923,-1.3228756555322951,-1.994528033521397,1.0845831528597478,0.5951956884442118,-0.4690086491804925,2.417751274829427,0.4646077238433027,0.3201210356685069,-1.0392238779261034,-1.5660955142351045,-0.0,1.4827672424682972,1.4381174563233068,5.98716613630274
PM106,HHOLL L64 - LSF SRR PRESIDENT 8177F,156,17,-5.0,58,89,0.19,0.78,23,-4,12,9,19,0.75,-0.09,16,0.35,0.0,89,67,L64 , 8177F,7,3,10,0.962883326408115,1.0836021171938977,-2.275839765958097,-1.579981757971605,-1.2745528836981195,-1.047162187168845,-0.6614378277661476,0.0,1.3397791888267476,0.5951956884442118,-1.0161854065577338,1.422206632252604,0.6305390537873393,0.6402420713370138,1.889497959865642,-1.1419446457964302,0.5008607339819469,1.4827672424682972,-0.0,13.519537919080648
PM107,HHOLL L66 - LSF SRR PRESIDENT 8177F,152,13,-2.7,67,97,0.19,0.72,30,-6,11,8,20,0.65,-0.05,14,0.21,0.0,102,49,L66 , 8177F,5,2,7,0.8558962901405467,-1.0836021171938977,0.3793066276596828,-0.6319927031886419,-0.8823827656371598,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,0.7017890989092488,0.8927935326663177,-1.1725216229512312,-0.5688826529010418,1.0619605116418347,-1.2804841426740277,-0.28342469397984615,-0.946182706517042,1.0017214679638937,0.8896603454809785,-0.0,2.781739285773728
PM108,HHOLL L70 - LSF SRR PRESIDENT 8177F,146,12,-2.7,65,96,0.2,0.82,28,-3,11,7,19,0.7,-0.09,17,0.33,-0.01,87,59,L70 , 8177F,5,3,8,0.6954157357391942,-1.6254031757908463,-0.3793066276596828,-0.8426569375848559,-0.9314040303947796,-0.9308108330389733,-1.3228756555322951,-1.994528033521397,1.0207841438679979,0.5951956884442118,-0.938017298360985,1.1377653058020836,0.5641665218097246,-0.21341402377900462,-0.28342469397984615,-1.272452605316022,0.25043036699097343,1.4827672424682972,1.4381174563233068,4.5246774425814955
PM109,HHOLL L73 - LSF SRR PRESIDENT 8177F,143,14,-3.5,62,92,0.19,0.74,27,-5,11,8,18,0.76,-0.1,12,0.26,-0.01,83,60,L73 , 8177F,5,4,9,0.6151754585385178,-0.5418010585969488,-0.7586132553193656,-1.158653289179177,-1.1274890894252596,-1.047162187168845,-1.3228756555322951,-0.9972640167606985,1.4035781978184976,0.2975978442221059,-1.3288578393447286,0.14222066322526056,0.43142145785449537,-0.10670701188950231,0.4723744899664105,-1.011436686276838,0.7512911009729203,1.631043966715127,1.4381174563233068,7.654131206146726
PM110,HHOLL L78 - LSF SRR PRESIDENT 8177F,143,18,-4.9,63,91,0.17,0.67,30,-7,12,9,18,0.67,-0.05,14,0.23,0.0,91,52,L78 , 8177F,6,3,9,0.6151754585385178,1.6254031757908463,0.3793066276596828,-1.05332117198107,-1.1765103541828796,-1.2798648954285883,-0.6614378277661476,0.0,0.8293871168927487,0.2975978442221059,-1.1725216229512312,-0.2844413264505207,0.696911585764954,-0.9603631070055207,1.7950230618723604,-0.7830477571175523,1.252151834954867,0.8896603454809785,-0.0,11.93672633927095
PM111,HHOLL L88 - LSF SRR PRESIDENT 8177F,140,15,-3.7,66,95,0.19,0.7,26,-8,12,8,17,0.75,-0.09,10,0.21,-0.01,84,55,L88 , 8177F,3,4,7,0.5349351813378416,0.0,-1.1379198829790484,-0.7373248203867488,-0.9804252951523995,-1.047162187168845,-0.6614378277661476,-0.9972640167606985,1.3397791888267476,0.0,-1.4851940557382262,-0.5688826529010418,0.4646077238433027,-0.6402420713370138,0.661324285952975,-0.8809287267572459,1.5025822019458406,1.4827672424682972,1.4381174563233068,6.146206801520471
PM112,HHOLL L94 - LSF SRR PRESIDENT 8177F,168,14,-3.6,69,104,0.22,0.84,30,-3,12,8,21,0.68,-0.02,26,0.19,-0.01,104,64,L94 , 8177F,6,4,10,1.28384443521082,-0.5418010585969488,0.3793066276596828,-0.42132846879242797,-0.5392339123338198,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,0.8931861258844986,1.1903913768884236,-0.23450432459024625,-0.8533239793515626,1.1283330436194492,0.3201210356685069,0.5668493879596926,-1.337706585075818,0.25043036699097343,0.4448301727404892,1.4381174563233068,11.820082392163593
PM113,HHOLL M86 - LSF SRR PRESIDENT 8177F,159,12,-2.0,67,101,0.21,0.7,30,-6,11,7,21,0.7,-0.02,20,0.16,-0.01,98,61,M86 , 8177F,5,3,8,1.0431236036087912,-1.6254031757908463,0.3793066276596828,-0.6319927031886419,-0.6862977066066798,-0.8144594789091018,-1.3228756555322951,-1.994528033521397,1.0207841438679979,1.1903913768884236,-0.7035129737707387,-1.2799859690273439,0.9292154476866054,0.0,-0.944748979932821,-0.8809287267572459,1.0017214679638937,0.4448301727404892,1.4381174563233068,4.409200510704318
PM114,HHOLL M62 - LSF SRR PRESIDENT 8177F,147,12,-2.5,69,101,0.21,0.87,30,-3,11,7,19,0.7,-0.09,19,0.37,-0.01,88,60,M62 , 8177F,6,3,9,0.7221624948060862,-1.6254031757908463,0.3793066276596828,-0.42132846879242797,-0.6862977066066798,-0.8144594789091018,-1.3228756555322951,-1.994528033521397,1.0207841438679979,0.5951956884442118,-0.7816810819674875,1.7066479587031251,0.597352787798532,-0.10670701188950231,-0.4723744899664105,-1.4355875547155121,0.25043036699097343,1.4827672424682972,1.4381174563233068,7.272633609174685
PM115,HHOLL M13 - LSF SRR PRESIDENT 8177F,153,11,-2.4,63,95,0.2,0.62,26,-5,11,7,19,0.7,-0.09,17,0.34,-0.01,88,65,M13 , 8177F,6,3,9,0.8826430492074389,-2.1672042343877953,-1.1379198829790484,-1.05332117198107,-0.9804252951523995,-0.9308108330389733,-1.3228756555322951,-1.994528033521397,1.0207841438679979,0.5951956884442118,-0.938017298360985,1.279985969027344,0.597352787798532,0.42682804755800924,-0.5668493879596926,-0.619912807718062,0.7512911009729203,1.4827672424682972,1.4381174563233068,5.696372001409179
PM116,HHOLL M56 - LSF SRR PRESIDENT 8177F,170,13,-3.0,71,106,0.22,0.75,27,-4,12,8,20,0.69,-0.01,26,0.22,-0.01,102,67,M56 , 8177F,5,3,8,1.3373379533446044,-1.0836021171938977,-0.7586132553193656,-0.21066423439621398,-0.4411913828185799,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,0.9569851348762478,0.8927935326663177,-0.23450432459024625,-0.4266619896757813,1.0619605116418347,0.6402420713370138,-0.0,-1.0440636761567361,0.5008607339819469,0.29655344849365944,1.4381174563233068,8.352866643218483
PM117,HHOLL M65 - LSF SRR PRESIDENT 8177F,173,16,-4.4,66,99,0.21,0.71,30,-6,13,9,20,0.79,-0.01,19,0.22,0.01,105,67,M65 , 8177F,7,3,10,1.4175782305452804,0.5418010585969488,0.3793066276596828,-0.7373248203867488,-0.7843402361219196,-0.8144594789091018,0.0,0.0,1.5949752247937474,0.8927935326663177,-0.7816810819674875,-0.4266619896757813,1.1615193096082566,0.6402420713370138,1.32264857190595,-0.9135557166371439,1.0017214679638937,0.29655344849365944,-1.4381174563233068,14.384731821102068
PM118,HHOLL M59 - LSF SRR PRESIDENT 8177F,157,13,-2.8,67,100,0.21,0.81,28,-4,12,7,19,0.73,-0.09,20,0.41,0.0,91,65,M59 , 8177F,6,2,8,0.9896300854750072,-1.0836021171938977,-0.3793066276596828,-0.6319927031886419,-0.7353189713642997,-0.8144594789091018,-0.6614378277661476,-1.994528033521397,1.2121811708432477,0.5951956884442118,-0.7035129737707387,2.2755306116041663,0.696911585764954,0.42682804755800924,-0.1889497959865644,-1.2398256154361245,0.5008607339819469,1.4827672424682972,-0.0,7.888825800022766
PM119,HHOLL M60 - LSF SRR PRESIDENT 8177F,183,14,-3.8,71,108,0.23,0.85,29,-5,13,9,21,0.82,-0.01,22,0.25,0.01,111,72,M60 , 8177F,5,3,8,1.6850458212142012,-0.5418010585969488,0.0,-0.21066423439621398,-0.3431488533033399,-0.5817567706493584,0.0,0.0,1.7863722517689964,1.1903913768884236,-0.5471767573772413,0.0,1.3606369055411007,1.1737771307845253,0.7557991839462567,-1.370333574955716,0.7512911009729203,0.29655344849365944,-1.4381174563233068,11.972874528559261
PM120,HHOLL M57 - LSF SRR PRESIDENT 8177F,169,12,-2.8,73,114,0.25,0.94,28,-2,12,7,20,0.73,-0.01,30,0.26,-0.01,95,74,M57 , 8177F,7,2,9,1.3105911942777122,-1.6254031757908463,-0.3793066276596828,0.0,-0.049021264757619976,-0.3490540623896152,-0.6614378277661476,-1.994528033521397,1.2121811708432477,0.8927935326663177,0.07816810819674874,0.14222066322526056,0.8296566497201834,1.38719115456353,-0.1889497959865644,-1.6639764838747981,-0.0,0.29655344849365944,1.4381174563233068,8.887605151046682
PM121,HHOLL M37 - LSF SRR PRESIDENT 8177F,169,16,-4.2,68,106,0.23,0.88,27,-3,12,9,20,0.73,-0.02,27,0.23,-0.01,97,72,M37 , 8177F,6,4,10,1.3105911942777122,0.5418010585969488,-0.7586132553193656,-0.526660585990535,-0.4411913828185799,-0.5817567706493584,-0.6614378277661476,0.0,1.2121811708432477,0.8927935326663177,-0.15633621639349748,-0.2844413264505207,0.896029181697798,1.1737771307845253,1.1336987759193853,-1.4682145445954102,0.25043036699097343,0.4448301727404892,1.4381174563233068,15.17042464456032
PM122,HHOLL M38 - LSF SRR PRESIDENT 8177F,178,16,-4.9,65,98,0.21,0.71,30,-5,12,9,21,0.81,-0.01,20,0.22,0.01,108,69,M38 , 8177F,7,3,10,1.5513120258797408,0.5418010585969488,0.3793066276596828,-0.8426569375848559,-0.8333615008795396,-0.8144594789091018,-0.6614378277661476,0.0,1.7225732427772473,1.1903913768884236,-0.7035129737707387,-0.4266619896757813,1.2610781075746786,0.8536560951160185,1.7950230618723604,-0.9135557166371439,0.7512911009729203,0.29655344849365944,-1.4381174563233068,14.818132012815736
PM123,HHOLL M17 - LSF SRR PRESIDENT 8177F,159,14,-3.0,72,108,0.22,0.85,31,-4,11,7,20,0.73,-0.02,22,0.22,0.0,97,62,M17 , 8177F,6,2,8,1.0431236036087912,-0.5418010585969488,0.7586132553193656,-0.10533211719810699,-0.3431488533033399,-0.69810812477923,-1.3228756555322951,-1.994528033521397,1.2121811708432477,0.8927935326663177,-0.5471767573772413,-0.4266619896757813,0.896029181697798,0.10670701188950231,-0.0,-1.370333574955716,0.5008607339819469,0.4448301727404892,-0.0,6.458512453759651
PM124,HHOLL M42 - LSF SRR PRESIDENT 8177F,168,15,-3.5,73,109,0.23,0.92,30,-2,12,9,21,0.68,-0.02,28,0.23,-0.01,104,64,M42 , 8177F,6,3,9,1.28384443521082,0.0,0.3793066276596828,0.0,-0.2941275885457199,-0.5817567706493584,-0.6614378277661476,0.0,0.8931861258844986,1.1903913768884236,-0.07816810819674874,-0.2844413264505207,1.1283330436194492,0.3201210356685069,0.4723744899664105,-1.5987225041150024,-0.0,0.4448301727404892,1.4381174563233068,13.19891443251095
PM125,HHOLL M50 - LSF SRR PRESIDENT 8177F,168,18,-5.1,64,98,0.21,0.84,27,-4,12,10,20,0.76,-0.09,21,0.41,0.0,98,70,M50 , 8177F,8,3,11,1.28384443521082,1.6254031757908463,-0.7586132553193656,-0.9479890547829629,-0.8333615008795396,-0.8144594789091018,-0.6614378277661476,0.9972640167606985,1.4035781978184976,0.8927935326663177,-0.6253448655739899,2.2755306116041663,0.9292154476866054,0.9603631070055207,1.983972857858924,-1.337706585075818,0.5008607339819469,1.4827672424682972,-0.0,21.06005765627239
PM126,HHOLL M35 - LSF SRR PRESIDENT 8177F,177,19,-5.8,60,90,0.19,0.59,28,-7,13,10,21,0.8,0.0,17,0.18,0.01,110,67,M35 , 8177F,7,3,10,1.5245652668128487,2.1672042343877953,-0.3793066276596828,-1.3693175235753907,-1.2255316189404994,-1.047162187168845,0.0,0.9972640167606985,1.6587742337854974,1.1903913768884236,-0.938017298360985,-0.9955446425768231,1.3274506395522931,0.6402420713370138,2.645297143811899,-0.522031838078368,1.252151834954867,0.14827672424682972,-1.4381174563233068,18.01761503830611
PM127,HHOLL M64 - LSF SRR PRESIDENT 8177F,154,17,-4.6,62,93,0.19,0.7,25,-5,12,9,18,0.79,-0.1,16,0.37,0.0,86,68,M64 , 8177F,7,3,10,0.9093898082743308,1.0836021171938977,-1.5172265106387313,-1.158653289179177,-1.0784678246676396,-1.047162187168845,-0.6614378277661476,0.0,1.5949752247937474,0.2975978442221059,-1.0161854065577338,1.7066479587031251,0.5309802558209173,0.7469490832265161,1.5115983678925133,-0.8809287267572459,0.7512911009729203,1.631043966715127,-0.0,15.064375570600038
PM128,HHOLL M45 - LSF SRR PRESIDENT 8177F,151,14,-3.3,65,100,0.22,0.75,28,-5,12,8,18,0.72,-0.04,18,0.27,0.0,85,66,M45 , 8177F,6,3,9,0.8291495310736544,-0.5418010585969488,-0.3793066276596828,-0.8426569375848559,-0.7353189713642997,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,1.1483821618514978,0.2975978442221059,-0.8598491901642362,0.2844413264505211,0.49779398983211,0.5335350594475116,0.28342469397984615,-1.0440636761567361,0.7512911009729203,0.7413836212341486,-0.0,8.125280323407583
PM129,HHOLL M78 - LSF SRR PRESIDENT 8177F,172,17,-5.1,69,104,0.22,0.84,28,-5,13,9,19,0.88,-0.02,20,0.24,0.0,100,73,M78 , 8177F,6,3,9,1.3908314714783885,1.0836021171938977,-0.3793066276596828,-0.42132846879242797,-0.5392339123338198,-0.69810812477923,0.0,0.0,2.1691663057194965,0.5951956884442118,-0.7035129737707387,-0.14222066322526056,0.99558797966422,1.2804841426740277,1.983972857858924,-1.337706585075818,0.7512911009729203,0.4448301727404892,-0.0,16.49562673026967
PM130,HHOLL M83 - LSF SRR PRESIDENT 8177F,151,14,-3.3,65,100,0.22,0.76,29,-4,12,8,18,0.72,-0.05,18,0.27,0.0,86,66,M83 , 8177F,6,3,9,0.8291495310736544,-0.5418010585969488,0.0,-0.8426569375848559,-0.7353189713642997,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,1.1483821618514978,0.2975978442221059,-0.8598491901642362,0.2844413264505211,0.5309802558209173,0.5335350594475116,0.28342469397984615,-1.076690666036634,0.5008607339819469,0.8896603454809785,-0.0,8.402992584432033
PM131,HHOLL M12 - LSF SRR PRESIDENT 8177F,154,16,-4.4,64,93,0.18,0.63,28,-8,12,9,18,0.72,-0.1,16,0.28,-0.02,93,61,M12 , 8177F,6,4,10,0.9093898082743308,0.5418010585969488,-0.3793066276596828,-0.9479890547829629,-1.0784678246676396,-1.1635135412987168,-0.6614378277661476,0.0,1.1483821618514978,0.2975978442221059,-1.0161854065577338,0.4266619896757816,0.7632841177425685,0.0,1.32264857190595,-0.6525397975979601,1.5025822019458406,1.631043966715127,2.8762349126466136,16.804315522269697
PM132,HHOLL M02 - LSF SRR PRESIDENT 8177F,167,13,-3.2,71,106,0.22,0.82,30,-6,12,8,20,0.69,-0.09,22,0.34,-0.01,104,63,M02 , 8177F,7,4,11,1.2570976761439279,-1.0836021171938977,0.3793066276596828,-0.21066423439621398,-0.4411913828185799,-0.69810812477923,-0.6614378277661476,-0.9972640167606985,0.9569851348762478,0.8927935326663177,-0.5471767573772413,1.279985969027344,1.1283330436194492,0.21341402377900462,0.1889497959865644,-1.272452605316022,1.0017214679638937,1.4827672424682972,1.4381174563233068,15.091701654116454
PM133,HHOLL M01 - LSF SRR PRESIDENT 8177F,160,15,-4.2,68,99,0.19,0.71,30,-7,11,9,20,0.67,-0.09,20,0.31,-0.01,100,60,M01 , 8177F,6,4,10,1.0698703626756831,0.0,0.3793066276596828,-0.526660585990535,-0.7843402361219196,-1.047162187168845,-1.3228756555322951,0.0,0.8293871168927487,0.8927935326663177,-0.7035129737707387,0.8533239793515626,0.99558797966422,-0.10670701188950231,1.1336987759193853,-0.9135557166371439,1.252151834954867,1.4827672424682972,1.4381174563233068,15.57769095252132
